"Order","PID","MS SubClass","MS Zoning","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Exter Qual","Exter Cond","Foundation","Bsmt Qual","Bsmt Cond","Bsmt Exposure","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Heating","Heating QC","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Gr Liv Area","Bsmt Full Bath","Bsmt Half Bath","Full Bath","Half Bath","Bedroom AbvGr","Kitchen AbvGr","Kitchen Qual","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Pool Area","Pool QC","Fence","Misc Feature","Misc Val","Mo Sold","Yr Sold","Sale Type","Sale Condition","SalePrice","__index_level_0__"
2463,528477030,20,"FV",81,11216,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","Gd","No","Unf",0,"Unf",0,1489,1489,"GasA","Ex","Y","SBrkr",1489,0,0,1489,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",2,776,"TA","TA","Y",0,140,0,0,0,0,\N,\N,\N,0,6,2006,"New","Partial",232600,2462
483,528253010,120,"RL",34,5063,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",7,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",166,"Gd","TA","PConc","Gd","TA","No","GLQ",904,"Unf",0,410,1314,"GasA","Ex","Y","SBrkr",1314,0,0,1314,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2008,"RFn",2,626,"TA","TA","Y",172,62,0,0,0,0,\N,\N,\N,0,4,2009,"ConLw","Normal",207500,482
1405,905403060,50,"RL",50,5190,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",7,5,1948,1950,"Gable","CompShg","BrkFace","Plywood",\N,0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,570,570,"GasA","TA","Y","SBrkr",617,462,0,1079,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Attchd",1948,"Unf",1,249,"TA","TA","Y",135,0,0,0,0,0,\N,\N,\N,0,1,2008,"WD ","Normal",125600,1404
1522,909250040,70,"RL",51,9842,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",5,6,1921,1998,"Gable","CompShg","MetalSd","Wd Sdng",\N,0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,612,612,"GasA","Ex","Y","SBrkr",990,1611,0,2601,0,0,3,1,4,1,"TA",8,"Typ",0,\N,"BuiltIn",1998,"RFn",2,621,"TA","TA","Y",183,0,301,0,0,0,\N,\N,\N,0,5,2008,"WD ","Normal",189000,1521
2916,923227100,20,"RL",80,13384,"Pave",\N,"Reg","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5,1969,1979,"Gable","CompShg","Plywood","Plywood","BrkFace",194,"TA","TA","PConc","TA","TA","Av","Rec",119,"BLQ",344,641,1104,"GasA","Fa","Y","SBrkr",1360,0,0,1360,1,0,1,0,3,1,"TA",8,"Typ",1,"TA","Attchd",1969,"RFn",1,336,"TA","TA","Y",160,0,0,0,0,0,\N,\N,\N,0,5,2006,"WD ","Normal",140000,2915
2421,528228325,120,"RL",\N,3196,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",18,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1374,1374,"GasA","Ex","Y","SBrkr",1557,0,0,1557,0,0,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"Fin",2,420,"TA","TA","Y",143,20,0,0,0,0,\N,\N,\N,0,10,2006,"WD ","Normal",234000,2420
2114,906402070,60,"RL",\N,14364,"Pave",\N,"IR1","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","2Story",7,5,1988,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",128,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",1065,"Unf",0,92,1157,"GasA","Ex","Y","SBrkr",1180,882,0,2062,1,0,2,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1988,"Fin",2,454,"TA","TA","Y",60,55,0,0,154,0,\N,\N,\N,0,4,2007,"WD ","Normal",277000,2113
2230,909475070,20,"RL",\N,32668,"Pave",\N,"IR1","Lvl","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,3,1957,1975,"Hip","CompShg","Wd Sdng","Stone",\N,\N,"Gd","TA","PConc","TA","TA","No","Rec",1219,"Unf",0,816,2035,"GasA","TA","Y","SBrkr",2515,0,0,2515,1,0,3,0,4,2,"TA",9,"Maj1",2,"TA","Attchd",1975,"RFn",2,484,"TA","TA","Y",0,0,200,0,0,0,\N,\N,\N,0,3,2007,"WD ","Alloca",200624,2229
168,535476350,20,"RL",80,9760,"Pave",\N,"Reg","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1984,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",218,"TA","TA","CBlock","TA","TA","Gd","BLQ",717,"LwQ",263,415,1395,"GasA","TA","Y","SBrkr",1395,0,0,1395,1,0,1,0,2,1,"TA",7,"Min1",1,"TA","Attchd",1963,"RFn",2,440,"TA","TA","Y",657,0,113,0,240,0,\N,\N,\N,0,5,2010,"WD ","Normal",192000,167
1485,907425035,120,"RM",\N,4438,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Gd","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",4,"Typ",1,"Gd","Attchd",2004,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,\N,\N,\N,0,6,2008,"ConLD","Normal",144500,1484
2267,916455010,60,"RL",\N,9303,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",6,5,1996,1997,"Hip","CompShg","VinylSd","VinylSd","BrkFace",42,"Gd","TA","PConc","Ex","TA","No","ALQ",742,"Unf",0,130,872,"GasA","Ex","Y","SBrkr",888,868,0,1756,1,0,2,1,3,1,"TA",7,"Typ",0,\N,"Attchd",1996,"Fin",2,422,"TA","TA","Y",144,122,0,0,0,0,\N,\N,\N,0,7,2007,"WD ","Normal",204000,2266
849,907194010,60,"RL",79,12420,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","No","GLQ",666,"Unf",0,278,944,"GasA","Ex","Y","SBrkr",944,896,0,1840,1,0,2,1,3,1,"Gd",6,"Typ",0,\N,"Attchd",2001,"RFn",2,622,"TA","TA","Y",0,45,0,0,0,0,\N,\N,\N,0,6,2009,"WD ","Normal",230000,848
643,535303110,20,"RL",53,8128,"Pave",\N,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1954,1954,"Hip","CompShg","MetalSd","MetalSd","BrkFace",80,"TA","TA","CBlock","TA","TA","No","ALQ",490,"Unf",0,572,1062,"GasA","Gd","Y","SBrkr",1062,0,0,1062,1,0,1,0,3,1,"TA",6,"Typ",0,\N,"Attchd",1954,"Unf",1,297,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,2,2009,"WD ","Normal",131000,642
1516,909101180,190,"RL",55,5687,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","2fmCon","2Story",5,6,1912,2000,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","Fa","PConc","TA","Fa","No","Rec",210,"Unf",0,570,780,"GasA","Ex","N","SBrkr",936,780,0,1716,1,0,2,0,6,1,"Fa",9,"Typ",0,\N,\N,\N,\N,0,0,\N,\N,"N",0,184,0,0,0,0,\N,\N,\N,0,3,2008,"WD ","Normal",135900,1515
2324,527158020,20,"RL",\N,8076,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,1993,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","GLQ",705,"Unf",0,455,1160,"GasA","Gd","Y","SBrkr",1169,0,0,1169,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1993,"Fin",2,402,"TA","TA","Y",0,26,0,0,144,0,\N,"MnPrv",\N,0,7,2006,"WD ","Normal",183500,2323
1473,907405020,20,"RL",70,9135,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",113,"Gd","TA","PConc","Gd","TA","Av","GLQ",810,"Unf",0,726,1536,"GasA","Ex","Y","SBrkr",1536,0,0,1536,1,0,2,0,3,1,"Gd",7,"Typ",0,\N,"Attchd",2002,"RFn",2,532,"TA","TA","Y",192,74,0,0,0,0,\N,\N,\N,0,12,2008,"WD ","Normal",214000,1472
1987,902206270,70,"RM",57,9639,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","2Story",4,8,1900,1950,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,1075,1075,"GasA","Ex","Y","SBrkr",1156,642,0,1798,0,0,2,1,4,1,"TA",7,"Typ",0,\N,"Detchd",1935,"Unf",2,342,"TA","TA","N",0,0,160,0,0,0,\N,"MnPrv",\N,0,5,2007,"WD ","Normal",137000,1986
1662,527377110,60,"RL",80,8000,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","2Story",6,6,1974,1974,"Gable","CompShg","HdBoard","HdBoard",\N,0,"TA","TA","CBlock","TA","TA","No","ALQ",931,"LwQ",153,0,1084,"GasA","TA","Y","SBrkr",1084,793,0,1877,1,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1974,"Unf",2,488,"TA","TA","Y",0,96,0,0,0,0,\N,\N,\N,0,11,2007,"WD ","Normal",178900,1661
225,905106170,20,"RL",65,7832,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard",\N,0,"TA","TA","CBlock","TA","TA","No","GLQ",775,"Unf",0,89,864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"TA",4,"Typ",0,\N,"Detchd",1969,"Unf",1,280,"TA","TA","Y",226,0,0,0,0,0,\N,\N,\N,0,5,2010,"WD ","Normal",137250,224
1777,528427100,20,"RL",91,11830,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"Gd","TA","PConc","Gd","TA","No","GLQ",1220,"Unf",0,322,1542,"GasA","Ex","Y","SBrkr",1542,0,0,1542,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Unf",3,852,"TA","TA","Y",168,110,0,0,0,0,\N,\N,\N,0,7,2007,"New","Partial",260261,1776
40,528120090,20,"RL",94,12883,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1544,1544,"GasA","Ex","Y","SBrkr",1544,0,0,1544,0,0,2,0,3,1,"Gd",7,"Typ",0,\N,"Attchd",2009,"RFn",3,868,"TA","TA","Y",0,35,0,0,0,0,\N,\N,\N,0,6,2010,"New","Partial",290941,39
2088,905480090,50,"RL",50,7550,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,5,1920,1950,"Gambrel","CompShg","MetalSd","MetalSd",\N,0,"Fa","Fa","BrkTil","TA","Fa","No","Unf",0,"Unf",0,951,951,"GasW","Fa","N","SBrkr",986,376,0,1362,0,0,2,0,4,1,"TA",7,"Typ",0,\N,"Detchd",1920,"Unf",1,280,"Fa","TA","P",0,0,0,0,0,0,\N,"MnPrv",\N,0,3,2007,"WD ","Normal",96000,2087
1649,527325090,60,"RL",61,11339,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,5,1979,1979,"Hip","WdShake","HdBoard","Plywood","BrkFace",549,"TA","TA","CBlock","Gd","TA","No","ALQ",758,"Unf",0,22,780,"GasA","TA","Y","SBrkr",1085,845,0,1930,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1979,"Fin",2,481,"TA","TA","Y",192,72,0,0,0,0,\N,\N,\N,0,3,2007,"WD ","Normal",192000,1648
1218,534428020,20,"RL",\N,12493,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1960,1960,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","PConc","TA","TA","No","ALQ",419,"Rec",306,375,1100,"GasA","TA","Y","SBrkr",1100,0,0,1100,1,0,1,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1960,"RFn",1,312,"TA","TA","Y",355,0,0,0,0,0,\N,"GdWo",\N,0,4,2008,"WD ","Normal",141000,1217
2048,904302010,190,"RL",59,4484,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","SWISU","Norm","Norm","2fmCon","1.5Fin",5,6,1942,1979,"Gable","CompShg","Plywood","Plywood",\N,0,"TA","TA","CBlock","TA","TA","No","ALQ",485,"Unf",0,187,672,"GasA","TA","N","SBrkr",778,504,0,1282,1,0,1,0,2,1,"TA",4,"Typ",0,\N,"Detchd",1942,"Unf",1,240,"TA","TA","Y",0,88,0,0,0,0,\N,"MnPrv",\N,0,7,2007,"WD ","Normal",108500,2047
2781,907196020,20,"RL",118,13704,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",150,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1541,1541,"GasA","Ex","Y","SBrkr",1541,0,0,1541,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2001,"RFn",3,843,"TA","TA","Y",468,81,0,0,0,0,\N,\N,\N,0,1,2006,"WD ","Normal",205000,2780
2153,907275150,60,"RL",\N,12728,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",256,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1198,"Unf",0,333,1531,"GasA","Ex","Y","SBrkr",1531,908,0,2439,1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",2001,"Fin",2,560,"TA","TA","Y",184,121,0,0,0,0,\N,\N,\N,0,1,2007,"WD ","Normal",275000,2152
2288,923228220,160,"RM",21,1495,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,6,1970,1970,"Gable","CompShg","CemntBd","CmentBd","BrkFace",189,"TA","TA","CBlock","TA","TA","No","ALQ",384,"Unf",0,162,546,"GasA","Ex","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",5,"Typ",0,\N,\N,\N,\N,0,0,\N,\N,"Y",0,64,0,0,0,0,\N,\N,\N,0,5,2007,"WD ","Normal",93900,2287
1034,527401130,90,"RL",60,9000,"Pave",\N,"Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","Duplex","2Story",5,5,1974,1974,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","TA","CBlock","Gd","TA","Mn","Unf",0,"Unf",0,896,896,"GasA","TA","Y","SBrkr",896,896,0,1792,0,0,2,2,4,2,"TA",8,"Typ",0,\N,"Detchd",1982,"Unf",2,480,"TA","TA","Y",0,45,0,0,0,0,\N,\N,\N,0,6,2008,"WD ","Normal",133000,1033
1110,528390020,20,"RL",91,14303,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994,1994,"Hip","CompShg","HdBoard","HdBoard","BrkFace",554,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1314,"Unf",0,672,1986,"GasA","Ex","Y","SBrkr",1987,0,0,1987,1,0,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,691,"TA","TA","Y",262,36,0,0,0,0,\N,\N,\N,0,8,2008,"WD ","Normal",301500,1109
2434,528235190,60,"RL",59,9171,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,848,848,"GasA","Ex","Y","SBrkr",848,750,0,1598,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",2,433,"TA","TA","Y",100,48,0,0,0,0,\N,\N,\N,0,7,2006,"WD ","Normal",201490,2433
591,534152120,20,"RL",80,9650,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,0,1334,0,1,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1977,"RFn",2,630,"TA","TA","Y",0,16,0,0,0,0,\N,\N,\N,0,4,2009,"WD ","Normal",167900,590
2681,903233100,50,"RM",52,6240,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1928,1950,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1042,1042,"GasA","Ex","Y","SBrkr",1042,534,0,1576,0,0,1,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",1928,"Unf",1,225,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,8,2006,"WD ","Family",149000,2680
1329,903204010,50,"RM",\N,7425,"Pave",\N,"IR1","Bnk","AllPub","Corner","Gtl","BrkSide","RRAn","Artery","1Fam","1.5Fin",7,7,1945,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","CBlock","TA","Fa","No","Unf",0,"Unf",0,672,672,"GasA","Gd","Y","SBrkr",1195,473,0,1668,0,0,1,1,3,1,"Gd",8,"Typ",0,\N,"Attchd",1945,"Unf",1,252,"TA","TA","Y",210,0,0,0,0,0,\N,\N,\N,0,8,2008,"WD ","Abnorml",108000,1328
2212,909275110,70,"RL",60,7230,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2.5Unf",7,7,1927,1992,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,851,851,"GasA","Gd","Y","SBrkr",867,851,0,1718,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Detchd",1927,"Unf",2,264,"TA","TA","Y",291,0,60,0,153,0,\N,"GdPrv",\N,0,10,2007,"WD ","Normal",238000,2211
391,527376100,20,"RL",78,10140,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1974,1974,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","TA","Y","SBrkr",1350,0,0,1350,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1974,"RFn",2,478,"TA","TA","Y",0,0,0,0,0,0,\N,"MnPrv",\N,0,8,2009,"WD ","Normal",165000,390
609,534402140,20,"RL",\N,11000,"Pave",\N,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1966,1966,"Gable","CompShg","Plywood","Plywood","BrkFace",200,"TA","TA","CBlock","TA","TA","Mn","BLQ",740,"Rec",230,184,1154,"GasA","Ex","Y","SBrkr",1154,0,0,1154,0,0,1,1,3,1,"TA",6,"Typ",1,"Po","Attchd",1966,"RFn",2,480,"TA","TA","Y",0,58,0,0,0,0,\N,"MnPrv",\N,0,11,2009,"WD ","Normal",154000,608
920,909275080,50,"RL",60,13680,"Pave",\N,"Reg","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","CBlock","TA","TA","No","ALQ",728,"Unf",0,112,840,"GasA","Ex","Y","SBrkr",840,727,0,1567,1,0,1,1,2,1,"TA",6,"Min2",2,"TA","Detchd",1961,"Unf",2,440,"TA","TA","Y",0,21,150,0,0,0,\N,"GdPrv",\N,0,2,2009,"WD ","Normal",205000,919
2254,914478020,80,"RL",\N,8750,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",7,6,1975,1975,"Gable","CompShg","Plywood","Plywood","Stone",50,"TA","TA","CBlock","TA","TA","Av","Rec",224,"GLQ",530,98,852,"GasA","TA","Y","SBrkr",918,0,0,918,0,1,1,0,3,0,"TA",4,"Typ",0,\N,"Attchd",1975,"Unf",1,360,"TA","TA","Y",192,84,0,0,0,0,\N,\N,\N,0,3,2007,"WD ","Normal",148000,2253
1646,527302020,80,"RL",78,12090,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,7,1984,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",74,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,585,585,"GasA","Ex","Y","SBrkr",1140,728,0,1868,0,0,3,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1984,"Fin",2,477,"TA","TA","Y",268,112,0,0,147,0,\N,\N,\N,0,1,2007,"WD ","Abnorml",178000,1645
2641,902106040,70,"RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1925,1990,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","BrkTil","TA","Gd","No","LwQ",16,"Unf",0,712,728,"GasA","Ex","Y","SBrkr",832,809,0,1641,0,1,1,1,3,1,"Ex",6,"Typ",1,"Gd","Detchd",1925,"Unf",2,546,"Fa","TA","Y",0,0,234,0,0,0,\N,\N,\N,0,8,2006,"WD ","Normal",178000,2640
1429,906424010,80,"RL",\N,11454,"Pave",\N,"IR2","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","SLvl",8,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",302,"Gd","TA","PConc","Gd","TA","Gd","GLQ",770,"Unf",0,631,1401,"GasA","Ex","Y","SBrkr",1511,0,0,1511,1,0,2,0,3,1,"Gd",6,"Typ",1,"Fa","Attchd",1995,"Fin",3,811,"TA","TA","Y",168,42,0,0,0,0,\N,\N,\N,0,2,2008,"WD ","Normal",225000,1428
1930,535300040,20,"RL",75,10050,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1955,1955,"Hip","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","CBlock","TA","TA","No","Rec",288,"Unf",0,928,1216,"GasA","TA","Y","SBrkr",1216,0,0,1216,1,0,1,0,3,1,"TA",5,"Typ",0,\N,"Attchd",1955,"RFn",1,336,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,8,2007,"WD ","Normal",129500,1929
2194,908276230,20,"RL",60,8190,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","CBlock","TA","TA","No","Rec",732,"Unf",0,216,948,"GasA","Ex","Y","SBrkr",948,0,0,948,1,0,1,0,3,1,"TA",5,"Typ",1,"TA","Detchd",1956,"Unf",1,280,"TA","TA","Y",0,36,0,0,0,0,\N,\N,\N,0,10,2007,"WD ","Normal",119000,2193
2636,902100110,70,"RM",62,9856,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,1900,2005,"Hip","CompShg","CemntBd","CmentBd",\N,0,"Gd","Gd","PConc","Fa","TA","No","Unf",0,"Unf",0,716,716,"GasA","Ex","Y","FuseA",1007,1007,0,2014,0,0,2,0,5,1,"TA",8,"Typ",0,\N,"Detchd",1900,"Unf",2,624,"TA","TA","Y",0,72,167,0,0,0,\N,\N,\N,0,6,2006,"WD ","Normal",169000,2635
2614,535403200,20,"RL",60,7332,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Gable","CompShg","WdShing","Wd Shng","BrkFace",207,"TA","TA","CBlock","TA","TA","No","BLQ",414,"Unf",0,450,864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"Gd",4,"Typ",0,\N,"Attchd",1959,"Unf",1,288,"TA","TA","Y",168,0,0,0,0,0,\N,\N,\N,0,10,2006,"WD ","Abnorml",120000,2613
2499,532476050,80,"RL",100,14330,"Pave",\N,"IR1","Low","AllPub","Corner","Gtl","Veenker","Norm","Norm","1Fam","SLvl",7,4,1974,1974,"Gable","CompShg","WdShing","Wd Sdng","BrkFace",145,"Gd","Fa","CBlock","Gd","TA","Gd","ALQ",1023,"BLQ",497,228,1748,"GasA","Gd","Y","SBrkr",2151,495,0,2646,1,2,2,0,3,1,"Gd",9,"Mod",4,"TA","Attchd",1974,"RFn",2,550,"TA","TA","Y",641,100,0,0,0,800,"Gd","GdPrv",\N,0,1,2006,"WD ","Normal",260000,2498
